plant_id,plant_name,month,net_gen_mwh,year,county,state,hours_in_month,plant_capacity_mw,max_gen_plant_mwh,cf_plant,max_gen_portfolio_mwh,cf_portfolio
58242,Pattern Panhandle Wind LLC,2,34600.0,2023,Carson,TX,672,218.0,146496.0,0.2361839231105286,268800,0.12872023809523808
58720,Pattern Panhandle Wind 2 LLC,2,37698.0,2023,Carson,TX,672,181.7,122102.4,0.30874086013051344,268800,0.14024553571428572
58242,Pattern Panhandle Wind LLC,3,24506.0,2023,Carson,TX,744,218.0,162192.0,0.15109253230738878,297600,0.08234543010752689
58720,Pattern Panhandle Wind 2 LLC,3,26719.0,2023,Carson,TX,744,181.7,135184.8,0.1976479604215859,297600,0.08978158602150538
58242,Pattern Panhandle Wind LLC,4,45376.0,2023,Carson,TX,720,218.0,156960.0,0.2890927624872579,288000,0.15755555555555556
58720,Pattern Panhandle Wind 2 LLC,4,52605.0,2023,Carson,TX,720,181.7,130823.99999999999,0.40210511832691254,288000,0.18265625
58242,Pattern Panhandle Wind LLC,5,50481.0,2023,Carson,TX,744,218.0,162192.0,0.311242231429417,297600,0.16962701612903225
58720,Pattern Panhandle Wind 2 LLC,5,57984.0,2023,Carson,TX,744,181.7,135184.8,0.4289239618655352,297600,0.19483870967741934
58242,Pattern Panhandle Wind LLC,6,35151.0,2023,Carson,TX,720,218.0,156960.0,0.2239487767584098,288000,0.12205208333333334
58720,Pattern Panhandle Wind 2 LLC,6,43328.0,2023,Carson,TX,720,181.7,130823.99999999999,0.3311930532623984,288000,0.15044444444444444
58242,Pattern Panhandle Wind LLC,7,46266.0,2023,Carson,TX,744,218.0,162192.0,0.2852545131695768,297600,0.15546370967741935
58720,Pattern Panhandle Wind 2 LLC,7,55921.0,2023,Carson,TX,744,181.7,135184.8,0.41366337043809664,297600,0.18790658602150537
58242,Pattern Panhandle Wind LLC,8,43568.0,2023,Carson,TX,744,218.0,162192.0,0.2686199072703956,297600,0.1463978494623656
58720,Pattern Panhandle Wind 2 LLC,8,51903.0,2023,Carson,TX,744,181.7,135184.8,0.3839410939691445,297600,0.17440524193548387
58242,Pattern Panhandle Wind LLC,9,45788.0,2023,Carson,TX,720,218.0,156960.0,0.2917176350662589,288000,0.1589861111111111
58720,Pattern Panhandle Wind 2 LLC,9,53935.0,2023,Carson,TX,720,181.7,130823.99999999999,0.4122714486638538,288000,0.18727430555555555
58242,Pattern Panhandle Wind LLC,10,42929.0,2023,Carson,TX,744,218.0,162192.0,0.26468013218901054,297600,0.14425067204301076
58720,Pattern Panhandle Wind 2 LLC,10,44474.0,2023,Carson,TX,744,181.7,135184.8,0.32898669081139303,297600,0.14944220430107527
58242,Pattern Panhandle Wind LLC,11,48864.0,2023,Carson,TX,720,218.0,156960.0,0.3113149847094801,288000,0.16966666666666666
58720,Pattern Panhandle Wind 2 LLC,11,50453.0,2023,Carson,TX,720,181.7,130823.99999999999,0.3856555372102978,288000,0.17518402777777778
58242,Pattern Panhandle Wind LLC,12,58756.0,2023,Carson,TX,744,218.0,162192.0,0.3622620104567426,297600,0.19743279569892472
58720,Pattern Panhandle Wind 2 LLC,12,57919.0,2023,Carson,TX,744,181.7,135184.8,0.42844313857770994,297600,0.19462029569892472
58242,Pattern Panhandle Wind LLC,1,50174.0,2024,Carson,TX,744,218.0,162192.0,0.30934941304133373,297600,0.1685954301075269
58720,Pattern Panhandle Wind 2 LLC,1,52248.0,2024,Carson,TX,744,181.7,135184.8,0.38649315603529394,297600,0.17556451612903226
58242,Pattern Panhandle Wind LLC,2,41455.0,2024,Carson,TX,696,218.0,151728.0,0.2732191816935569,278400,0.14890445402298852
58720,Pattern Panhandle Wind 2 LLC,2,43722.0,2024,Carson,TX,696,181.7,126463.2,0.3457290342170687,278400,0.15704741379310344
58242,Pattern Panhandle Wind LLC,3,42958.0,2024,Carson,TX,744,218.0,162192.0,0.26485893262306404,297600,0.1443481182795699
58720,Pattern Panhandle Wind 2 LLC,3,45679.0,2024,Carson,TX,744,181.7,135184.8,0.3379004148395382,297600,0.15349126344086023
58242,Pattern Panhandle Wind LLC,4,37228.0,2024,Carson,TX,720,218.0,156960.0,0.2371814475025484,288000,0.1292638888888889
58720,Pattern Panhandle Wind 2 LLC,4,38162.0,2024,Carson,TX,720,181.7,130823.99999999999,0.2917048859536477,288000,0.13250694444444444
58242,Pattern Panhandle Wind LLC,5,51534.0,2024,Carson,TX,744,218.0,162192.0,0.31773453684522046,297600,0.17316532258064515
58720,Pattern Panhandle Wind 2 LLC,5,60276.0,2024,Carson,TX,744,181.7,135184.8,0.4458785307223889,297600,0.20254032258064517
58242,Pattern Panhandle Wind LLC,6,52288.0,2024,Carson,TX,720,218.0,156960.0,0.33312945973496433,288000,0.18155555555555555
58720,Pattern Panhandle Wind 2 LLC,6,64101.0,2024,Carson,TX,720,181.7,130823.99999999999,0.48997890295358654,288000,0.22257291666666668
58242,Pattern Panhandle Wind LLC,7,47648.0,2024,Carson,TX,744,218.0,162192.0,0.29377527868205583,297600,0.16010752688172042
58720,Pattern Panhandle Wind 2 LLC,7,59892.0,2024,Carson,TX,744,181.7,135184.8,0.44303797468354433,297600,0.20125
58242,Pattern Panhandle Wind LLC,8,40176.0,2024,Carson,TX,744,218.0,162192.0,0.24770642201834864,297600,0.135
58720,Pattern Panhandle Wind 2 LLC,8,52732.0,2024,Carson,TX,744,181.7,135184.8,0.39007344020925433,297600,0.17719086021505376
58242,Pattern Panhandle Wind LLC,9,39757.0,2024,Carson,TX,720,218.0,156960.0,0.2532938328236493,288000,0.1380451388888889
58720,Pattern Panhandle Wind 2 LLC,9,52746.0,2024,Carson,TX,720,181.7,130823.99999999999,0.4031829022197762,288000,0.18314583333333334
58242,Pattern Panhandle Wind LLC,10,39018.0,2024,Carson,TX,744,218.0,162192.0,0.2405667357206274,297600,0.13110887096774193
58720,Pattern Panhandle Wind 2 LLC,10,49046.0,2024,Carson,TX,744,181.7,135184.8,0.3628070611488866,297600,0.1648051075268817
58242,Pattern Panhandle Wind LLC,11,31319.0,2024,Carson,TX,720,218.0,156960.0,0.1995349133537207,288000,0.10874652777777778
58720,Pattern Panhandle Wind 2 LLC,11,44636.0,2024,Carson,TX,720,181.7,130823.99999999999,0.3411912187366233,288000,0.1549861111111111
58242,Pattern Panhandle Wind LLC,12,49621.0,2024,Carson,TX,744,218.0,162192.0,0.3059398737299004,297600,0.1667372311827957
58720,Pattern Panhandle Wind 2 LLC,12,50721.0,2024,Carson,TX,744,181.7,135184.8,0.37519750741207597,297600,0.1704334677419355
